subject,sessionIndex,rep,UU.period.t,UU.t.i,UU.i.e,UU.e.five,UU.five.Shift.r,UU.Shift.r.o,UU.o.a,UU.a.n,UU.n.l,UU.l.Return
s029,7,16,0.1174,0.103,0.0903,0.1824,0.2723,0.1346,0.1102,0.131,0.0588,0.2287
s029,7,17,0.1367,0.1325,0.093,0.1955,0.321,0.1462,0.1345,0.1083,0.0607,0.1888
s029,7,18,0.1221,0.0972,0.0867,0.666,0.3229,0.1529,0.131,0.112,0.076,0.1839
s029,7,19,0.1206,0.1128,0.0901,0.1671,0.4363,0.217,0.1078,0.1224,0.0694,0.1944
s029,7,20,0.0894,0.1262,0.0607,0.2246,0.4355,0.2898,0.2817,0.1117,0.0668,0.197
s029,7,21,0.119,0.1101,0.1,0.2074,0.2474,0.1859,0.0674,0.4178,0.1595,0.2153
s029,7,22,0.149,0.1101,0.0845,0.1618,0.3725,0.1138,0.1199,0.1101,0.0599,0.2334
s029,7,23,0.139,0.1177,0.1051,0.1446,0.3274,0.1328,0.1722,0.122,0.0578,0.1894
s029,7,24,0.1264,0.1566,0.2302,0.2328,0.2725,0.1668,0.11,0.1118,0.0705,0.1955
s029,7,25,0.1164,0.1233,0.0958,0.2024,0.2809,0.9431,0.1852,0.0969,0.0449,0.2897
s029,7,26,0.1673,0.1067,0.0784,0.195,0.4126,0.1658,0.131,0.1147,0.0763,0.1975
s029,7,27,0.1303,0.1093,0.0898,0.2035,0.3173,0.2077,0.1677,0.1059,0.0607,0.1831
s029,7,28,0.1375,0.1204,0.1172,0.1444,0.3092,0.5468,0.2263,0.16,0.4988,0.2042
s029,7,29,0.1127,0.1257,0.1128,0.1222,0.3122,0.2302,0.164,0.1154,0.0562,0.1947
s029,7,30,0.1124,0.1465,0.0732,0.2156,0.2651,0.1312,0.1397,0.0874,0.0538,0.1942
s029,7,31,0.1398,0.1249,0.0975,0.1806,0.2707,0.1581,0.3798,0.179,0.3977,0.2063
s029,7,32,0.1353,0.1233,0.075,0.1908,0.3491,0.1426,0.1722,0.0452,0.1309,0.1846
s029,7,33,0.1195,0.1363,0.0562,0.2074,0.3126,0.2007,0.1513,0.0858,0.0678,0.1765
s029,7,34,0.1467,0.1576,0.1362,0.3856,0.3132,0.1318,0.158,0.0812,0.0654,0.1804
s029,7,35,0.1383,0.1223,0.0663,0.1842,0.278,0.1434,0.1994,0.0907,0.0863,0.1825
s029,7,36,0.1069,0.1489,0.0927,0.2845,0.3071,0.1811,0.1324,0.1086,0.0636,0.186
s029,7,37,0.1142,0.1204,0.1146,0.2575,0.2979,0.1323,0.1392,0.0848,0.0686,0.1926
s029,7,38,0.1172,0.1175,0.1096,0.4642,0.3013,0.1515,0.134,0.1035,0.0654,0.3567
s029,7,39,0.1398,0.16,0.1487,0.1293,0.3104,0.1386,0.1432,0.1067,0.0428,0.1883
s029,7,40,0.1192,0.1109,0.1083,0.136,0.3542,0.1176,0.4501,0.1406,0.0992,0.1773
s029,7,41,0.1219,0.1017,0.1495,0.2035,0.3305,0.1339,0.1527,0.1358,0.0612,0.1807
s029,7,42,0.1002,0.1333,0.1387,0.0631,0.3811,0.2027,0.1643,0.0744,0.0681,0.195
s029,7,43,0.1168,0.1117,0.1096,0.2008,0.3101,0.1225,0.1918,0.0941,0.0586,0.5926
s029,7,44,0.2374,0.1352,0.1252,0.1969,0.287,0.1336,0.1785,0.1313,0.0937,0.2031
s029,7,45,0.1813,0.0856,0.1392,0.2119,0.2925,0.1059,0.1759,0.102,0.0578,0.1983
s029,7,46,0.1108,0.1273,0.1265,0.0752,0.3986,0.2109,0.1427,0.088,0.0768,0.2145
s029,7,47,0.1538,0.1027,0.1312,0.1792,0.3854,0.1426,0.1994,0.1695,0.1288,0.1924
s029,7,48,0.1005,0.1447,0.1534,0.2051,0.3202,0.142,0.1793,0.1231,0.0654,0.1781
s029,7,49,0.1673,0.1244,0.1225,0.3839,0.3476,0.1167,0.1685,0.0956,0.0631,0.1926
s029,7,50,0.1148,0.1241,0.1257,0.2359,0.3171,0.0998,0.173,0.1319,0.0618,0.2081
s029,8,1,0.1089,0.1117,0.0708,0.2528,0.2802,0.1396,0.1255,0.1128,0.0921,0.2384
s029,8,2,0.1121,0.1172,0.0763,0.224,0.2539,0.1618,0.1091,0.1292,0.0636,0.1886
s029,8,3,0.1158,0.117,0.0658,0.2003,0.2588,0.1375,0.1506,0.1226,0.0755,0.1994
s029,8,4,0.1601,0.1766,0.1346,0.2236,0.243,0.1547,0.1157,0.1495,0.0475,0.1844
s029,8,5,0.1288,0.1128,0.0995,0.2101,0.2909,0.1809,0.1376,0.1004,0.0797,0.1868
s029,8,6,0.1084,0.114,0.0864,0.1982,0.2686,0.1418,0.1202,0.1299,0.0984,0.1933
s029,8,7,0.1689,0.1162,0.1181,0.2095,0.2915,0.1563,0.1364,0.1334,0.067,0.4477
s029,8,8,0.1981,0.1233,0.1413,0.2262,0.3197,0.175,0.1796,0.1194,0.0916,0.2071
s029,8,9,0.1684,0.113,0.1059,0.1988,0.3042,0.1615,0.1263,0.1538,0.0858,0.201
s029,8,10,0.1301,0.1602,0.1573,0.2283,0.3226,0.2201,0.1466,0.1352,0.0607,0.1957
s029,8,11,0.1113,0.1122,0.1288,0.1681,0.3074,0.1307,0.1315,0.1334,0.0823,0.2458
s029,8,12,0.1351,0.1201,0.0913,0.1806,0.2685,0.1977,0.121,0.1719,0.0813,0.1828
s029,8,13,0.1532,0.1233,0.104,1.2685,0.4375,0.4051,0.164,0.1381,0.0921,0.2575
s029,8,14,0.1361,0.1122,0.0966,0.2473,0.3214,0.1333,0.1329,0.1165,0.0501,0.1884
s029,8,15,0.1259,0.1217,0.1402,0.1961,0.3073,0.133,0.1952,0.146,0.1343,0.1992
s029,8,16,0.1189,0.1133,0.0879,0.2058,0.2749,0.1333,0.1218,0.1167,0.0815,0.1735
s029,8,17,0.1216,0.1162,0.1048,0.1449,0.2923,0.1627,0.145,0.112,0.0939,0.1786
s029,8,18,0.1206,0.1175,0.0684,0.1697,0.2531,0.1563,0.1252,0.1398,0.0683,0.1749
s029,8,19,0.0968,0.1141,0.0465,0.1903,0.2625,0.246,0.178,0.0824,0.0863,0.171
s029,8,20,0.0685,0.1299,0.0489,0.1558,0.2915,0.2246,0.1805,0.0938,0.0821,0.1936
s029,8,21,0.1296,0.1035,0.0946,0.1613,0.2596,0.2067,0.0975,0.1402,0.0744,0.1836
s029,8,22,0.1224,0.1519,0.061,0.2257,0.2456,0.1853,0.2811,0.1226,0.1079,0.1828
s029,8,23,0.1406,0.1268,0.197,0.3541,0.4567,0.2093,0.1107,0.1371,0.0377,0.2132
s029,8,24,0.2111,0.9844,0.3064,0.2191,0.3635,0.1689,0.1202,0.1138,0.0863,0.2129
s029,8,25,0.246,0.1275,0.1938,0.2576,0.3205,0.4442,0.1951,0.1345,0.0676,0.2184
s029,8,26,0.1775,0.1235,0.1971,0.2422,0.2843,0.1993,0.1076,0.1279,0.0903,0.2261
s029,8,27,0.3488,0.2017,0.2423,0.2689,0.3564,0.2811,0.1978,0.1284,0.0815,0.196
s029,8,28,0.1034,0.1088,0.1236,0.2009,0.3063,0.3009,0.2316,0.1685,0.1209,0.1912
s029,8,29,0.1142,0.2001,0.1233,0.2412,0.3814,0.145,0.1844,0.1189,0.0607,0.2013
s029,8,30,0.5343,0.6442,0.1252,0.2496,0.2917,0.1921,0.1403,0.0763,0.0998,0.197
s029,8,31,0.2111,0.118,0.1067,0.2127,0.2947,0.1322,0.1574,0.1094,0.09,0.2061
s029,8,32,0.1443,0.1297,0.1639,0.2116,0.4255,0.2154,0.154,0.1237,0.0631,0.1862
s029,8,33,0.1538,0.1482,0.1194,0.214,0.2942,0.1281,0.1408,0.1358,0.071,0.1907
s029,8,34,0.1298,0.1191,0.1391,0.2293,0.3023,0.2199,0.1263,0.136,0.0842,0.1989
s029,8,35,0.1311,0.1244,0.1046,0.1708,0.2661,0.188,0.1819,0.1211,0.08,0.1984
s029,8,36,0.1343,0.1336,0.1151,0.1763,0.3058,0.1803,0.1477,0.1133,0.0953,1.1393
s029,8,37,0.1496,0.1164,0.1001,0.1758,0.2688,0.1811,0.1247,0.1191,0.0984,0.2559
s029,8,38,0.1201,0.1138,0.117,0.1761,0.2947,0.1487,0.1487,0.0973,0.0839,0.2113
s029,8,39,0.1321,0.1101,0.0993,0.1993,0.2707,0.1257,0.1608,0.1117,0.071,0.1954
s029,8,40,0.1,0.1217,0.1014,0.1876,0.28,0.1589,0.14,0.1268,0.0755,0.2168
s029,8,41,0.1195,0.1183,0.1022,0.1739,0.2879,0.1544,0.1426,0.1244,0.0847,0.1908
s029,8,42,0.0886,0.1139,0.089,0.1695,0.2697,0.1447,0.1165,0.1052,0.0731,0.1884
s029,8,43,0.0712,0.1109,0.0763,0.1881,0.2878,0.1428,0.1223,0.1194,0.0668,0.1735
s029,8,44,0.0961,0.0914,0.1011,0.1755,0.2564,0.1629,0.1282,0.093,0.0778,0.1722
s029,8,45,0.1324,0.0921,0.1096,0.3181,0.5147,0.3173,0.1495,0.111,0.0472,0.1868
s029,8,46,0.077,0.116,0.0842,0.1581,0.2896,0.1302,0.1313,0.1181,0.0462,0.2016
s029,8,47,0.181,0.1189,0.1458,0.1689,0.3049,0.1479,0.0898,0.1827,0.0749,0.1929
s029,8,48,0.0976,0.1057,0.0985,0.1552,0.276,0.1373,0.1376,0.1155,0.081,0.1892
s029,8,49,0.0715,0.1167,0.0816,0.162,0.2582,0.117,0.1806,0.1595,0.1087,0.2016
s029,8,50,0.1026,0.1201,0.141,0.2272,0.3762,0.5524,0.1568,0.0985,0.0484,0.2374
s030,1,1,3.7991,3.9799,0.7542,1.2078,0.6358,0.3535,0.1495,0.2125,0.2367,0.8805
s030,1,2,0.4357,0.1222,0.1479,0.6368,0.4672,0.3474,0.2484,0.2023,0.1998,1.2418
s030,1,3,0.3462,0.1518,0.1457,0.8197,0.6401,0.3466,0.1917,0.1468,0.2278,0.2694
s030,1,4,0.4528,0.147,0.1576,0.7534,0.4329,2.8283,0.1886,0.0933,0.1845,0.2675
s030,1,5,0.9127,0.1323,0.1787,0.7932,0.41,0.2594,0.1548,0.1275,0.1955,0.2852
s030,1,6,0.4158,0.1972,0.2122,0.6139,0.6895,0.2359,0.1265,0.1186,0.1972,0.6739
s030,1,7,0.2781,0.1677,0.1631,0.8561,0.375,0.2413,0.1461,0.15,0.1927,0.2509
s030,1,8,0.5427,0.1202,0.1801,0.5017,0.4255,0.2115,0.1191,0.1236,0.1792,0.2446
s030,1,9,0.2639,0.16,0.1616,0.8695,0.4659,0.2349,0.1252,0.1163,1.0978,0.2527
s030,1,10,0.2462,0.141,0.1687,0.678,0.4907,0.1798,0.1146,0.1141,0.1765,1.1781
s030,1,11,0.3651,0.1563,0.241,0.4587,0.4185,0.2869,0.184,0.2043,0.2428,1.3244
s030,1,12,0.534,0.1942,0.2663,1.0954,0.385,0.2239,0.1207,0.1943,0.2463,0.2897
s030,1,13,0.2676,0.6788,0.3405,0.4365,0.3715,0.1948,0.1197,0.1547,0.2119,0.2788
s030,1,14,0.1984,0.1636,0.1555,0.6325,0.4108,0.24,0.136,0.2183,0.2166,0.267
s030,1,15,0.3137,0.5231,0.3648,0.7574,0.5126,0.3542,0.2281,0.2371,0.2285,0.2921
s030,1,16,0.2459,0.1457,0.193,0.6899,0.6549,0.3893,0.1542,0.2653,0.6468,0.3052
s030,1,17,0.2757,0.1716,0.284,0.4151,0.4316,0.44,0.221,0.1703,0.2175,0.2676
s030,1,18,0.2024,0.1481,0.1972,1.0687,0.3723,0.2634,0.1157,0.1872,0.1993,0.2611
s030,1,19,0.1657,0.1452,0.2154,0.5173,0.4577,0.3534,0.1661,0.2273,0.1993,0.2807
s030,1,20,0.1565,0.1557,0.2437,0.4001,0.4411,0.2655,0.1144,0.1911,0.2148,0.2519
s030,1,21,0.1493,0.1534,0.2062,1.1186,0.3441,0.1924,0.1181,0.1532,0.1853,0.2551
s030,1,22,0.2757,0.1787,0.1821,0.5999,0.5018,0.2473,0.1268,0.1397,0.1942,0.2459
s030,1,23,0.1435,0.1502,0.2672,0.6207,0.4653,0.2357,0.1262,0.1719,0.2684,0.2739
s030,1,24,0.206,0.1903,0.2339,1.4121,0.8002,0.3821,0.2089,0.1656,1.4268,0.3564
s030,1,25,0.191,0.1669,0.2473,0.4552,0.4683,0.2977,0.6057,0.2835,0.2607,0.2979
s030,1,26,0.395,0.2139,0.3413,0.4357,0.5248,0.341,0.1535,0.4252,0.2621,0.4395
s030,1,27,0.3388,0.2751,0.275,0.6006,0.3738,0.2086,0.1001,0.2051,0.2494,0.2778
s030,1,28,0.3169,0.6896,0.3883,0.4365,0.418,0.2122,0.1126,0.2207,0.274,0.2873
s030,1,29,0.2459,0.2067,0.3827,1.1951,0.4038,0.2552,0.1093,0.2043,0.2563,0.306
s030,1,30,0.2921,0.7524,0.3838,1.1403,0.7008,0.2864,0.1508,0.2236,0.2225,0.2772
s030,1,31,0.185,0.2632,0.3191,0.7036,0.4595,0.3577,0.1323,0.174,0.2388,0.2585
s030,1,32,0.2506,0.236,0.3526,0.7098,0.4841,0.3519,0.074,0.3173,0.309,0.2802
s030,1,33,0.2092,0.3336,0.3109,0.4225,0.4224,0.2592,0.1431,0.2782,0.3101,0.3095
s030,1,34,0.2974,0.2475,0.3009,0.5872,0.4461,0.3601,0.179,0.2093,0.2837,0.3
s030,1,35,0.3504,0.2273,0.2632,0.4692,0.4564,0.2914,0.1096,0.1912,0.2053,0.2466
s030,1,36,0.2509,0.437,0.3062,0.4367,0.487,0.2608,0.1133,0.2212,0.5017,0.3248
s030,1,37,0.2773,0.4201,0.3608,0.4751,0.4037,0.2547,0.1415,0.2186,0.2322,0.2678
s030,1,38,0.2759,0.3898,0.3919,0.6107,0.4221,0.3075,0.3165,0.4766,0.2808,0.2593
s030,1,39,0.2221,0.1711,0.2718,0.4758,0.3834,0.1874,0.1271,0.2033,0.2238,0.2728
s030,1,40,0.1842,0.2428,0.1753,0.7663,0.4251,0.3616,0.7409,0.3075,0.2426,0.2499
s030,1,41,0.2203,0.1882,0.2183,0.7207,0.4303,0.2313,0.0959,0.2637,0.2874,0.2854
s030,1,42,0.1976,0.1655,0.2803,1.0146,0.3881,0.2408,0.1022,0.202,0.2428,0.2628
s030,1,43,0.2074,0.1998,0.2819,1.1394,0.4369,0.198,0.0906,0.1748,0.2578,0.2733
s030,1,44,0.3794,0.2251,0.2653,0.5647,0.3696,0.175,0.1405,0.8889,0.2499,0.3287
s030,1,45,0.1886,0.1571,0.2581,1.0342,0.3652,0.1932,0.1384,0.2482,0.5317,0.3676
s030,1,46,0.3132,0.2058,0.4949,0.5125,0.4041,0.1977,0.0959,0.1906,0.2988,0.2873
s030,1,47,0.2082,0.1631,0.2864,0.6906,0.3586,0.2178,0.4002,0.241,0.2425,0.3018
s030,1,48,0.1844,0.1476,0.2489,0.8688,0.3738,0.1893,0.0679,0.1965,0.2568,0.2767
s030,1,49,0.719,0.4592,0.4241,0.7888,0.447,0.2358,0.0824,0.2703,0.2064,0.2828
s030,1,50,0.2607,0.1753,0.3022,1.0487,0.3978,0.1911,0.096,0.1706,0.1861,0.2712
s030,2,1,0.4879,0.1647,0.1861,0.5014,0.6152,0.7498,0.3311,0.2231,0.3188,1.1093
s030,2,2,0.371,0.1304,0.1561,0.9281,0.5337,0.2856,0.1553,0.2875,0.2747,1.2214
s030,2,3,0.4459,0.1895,0.308,0.4571,0.4823,0.3043,0.2136,0.2732,0.218,1.1473
s030,2,4,0.333,0.1476,0.2966,0.4919,0.4213,0.2413,0.121,0.189,0.2314,1.2729
s030,2,5,0.348,0.232,0.3109,0.4333,0.4406,0.2597,0.1619,0.1763,0.2249,0.305
s030,2,6,0.3472,0.1885,0.2349,0.4128,0.4444,0.2434,0.1719,0.1743,0.2146,0.8319
s030,2,7,0.2425,0.1228,0.2085,0.4877,0.4234,0.2204,0.1534,0.1297,0.2211,1.1537
s030,2,8,0.2855,0.1534,0.2745,0.3586,0.4097,0.1864,0.1065,0.146,0.1808,1.1529
s030,2,9,0.4662,0.1557,0.2041,0.6569,0.4111,0.2189,0.1421,0.1727,0.2027,1.0956
s030,2,10,0.5372,0.1529,0.2178,0.4473,0.4326,0.2017,0.1389,0.1714,0.1924,0.2902
s030,2,11,0.3813,0.2056,0.2133,0.5832,0.3968,0.195,0.1149,0.1143,0.1956,1.029
s030,2,12,0.3432,0.126,0.2014,0.4486,0.336,0.1806,0.1097,0.1146,0.17,0.2784
s030,2,13,0.2971,0.4397,0.444,0.4117,0.5897,0.3498,0.2452,0.1761,0.2133,1.0559
s030,2,14,0.3005,0.1481,0.242,0.5505,0.4111,0.1901,0.1426,0.1601,0.1853,0.3202
s030,2,15,0.2282,0.1146,0.2059,0.5576,0.5802,0.2086,0.1439,0.1729,0.2024,0.3063
s030,2,16,0.258,0.1798,0.2291,0.5497,0.4853,0.2146,0.1366,0.1769,0.199,0.2904
s030,2,17,0.2834,0.2407,0.4046,0.3201,0.4818,0.2449,0.1714,0.2368,0.2866,0.3855
s030,2,18,0.1578,0.1877,0.2524,0.5761,0.4692,0.2827,0.1524,0.2616,0.232,0.3155
s030,2,19,0.2032,0.1854,0.6244,0.7202,0.4166,0.2193,0.1508,0.1969,0.2336,0.3018
s030,2,20,0.3506,0.2188,0.3041,0.3515,0.4377,0.2106,0.1365,0.1721,0.2046,0.2931
s030,2,21,0.6167,0.2513,0.222,0.436,0.3937,0.1858,0.1323,0.2022,0.2091,0.2797
s030,2,22,0.2538,0.1599,0.2735,0.4262,0.4147,0.1954,0.1147,0.1534,0.2186,0.276
s030,2,23,0.2198,0.1613,0.2653,0.5236,0.3813,0.1718,0.1084,0.1431,0.1808,0.2873
s030,2,24,0.306,0.1713,0.2909,0.3731,0.5123,0.3889,0.1608,0.2284,0.246,0.2838
s030,2,25,0.3142,0.1684,0.2592,0.3853,0.4119,0.1724,0.1366,0.1674,0.1737,0.2659
s030,2,26,0.3908,0.2046,0.337,0.6032,0.5324,0.2785,0.1532,0.2128,0.1922,0.2921
s030,2,27,0.3525,0.1814,0.3177,0.6956,0.4654,0.2788,0.1344,0.1756,0.7386,0.3123
s030,2,28,0.3541,0.1595,0.3328,0.2805,0.5429,0.4257,0.2236,0.1914,0.2283,0.3208
s030,2,29,0.201,0.1402,0.2748,0.4909,0.4495,0.2175,0.1268,0.174,0.2043,0.2907
s030,2,30,0.2087,0.1756,0.2592,0.4278,0.4351,0.1945,0.1461,0.1748,0.19,0.2913
s030,2,31,0.2554,0.178,0.3083,0.3238,0.4459,0.1893,0.12,0.1542,0.1773,0.2839
s030,2,32,0.1852,0.1592,0.2853,0.5468,0.4638,0.185,0.1289,0.1307,0.17,0.2752
s030,2,33,0.2245,0.1418,0.2352,0.5006,0.4012,0.1621,0.1407,0.14,0.2249,0.2764
s030,2,34,0.1866,0.131,0.2186,0.4706,0.4092,0.1639,0.1239,0.1146,0.1621,0.2691
s030,2,35,0.1736,0.1207,0.7408,0.5581,0.4242,0.2093,0.1031,0.1516,0.2368,0.2889
s030,2,36,0.3815,0.1837,0.252,0.4679,0.4235,0.2196,0.1257,0.1535,0.1784,0.2912
s030,2,37,0.2409,0.5299,0.3587,0.3217,0.6203,0.2914,0.1297,0.1468,0.1835,0.2707
s030,2,38,0.3945,0.2985,0.3262,0.4888,0.4552,0.1795,0.1223,0.1505,0.1771,0.2727
s030,2,39,0.4403,0.2135,0.2642,0.3394,0.415,0.1927,0.1059,0.1635,0.1964,0.2976
s030,2,40,0.1496,0.17,0.1972,0.4386,0.4872,0.2801,0.1221,0.1566,0.1679,0.2851
s030,2,41,0.2406,0.1887,0.1943,0.4463,0.5163,0.4125,0.231,0.2262,0.2012,0.285
s030,2,42,0.2559,0.2249,0.3001,0.4173,0.4157,0.2054,0.1152,0.1597,0.1832,0.2731
s030,2,43,0.2195,0.6041,0.3329,0.4753,0.4206,0.1969,0.1163,0.1389,0.1758,0.2717
s030,2,44,0.3039,0.7146,0.3764,0.5913,0.5546,0.278,0.1294,0.2199,0.2265,0.31
s030,2,45,0.2816,0.2112,0.4436,0.5946,0.5603,0.6274,0.2814,0.3089,0.238,0.3258
s030,2,46,0.2005,0.1884,0.3241,0.5136,0.5355,0.3563,0.1468,0.2391,0.2378,0.2939
s030,2,47,0.2502,0.1985,0.2717,0.6358,0.4067,0.3102,0.1561,0.2514,0.3185,0.2918
s030,2,48,0.3557,0.221,0.2845,0.5492,0.4569,0.2977,0.1168,0.1901,0.2014,0.3111
s030,2,49,0.3082,0.2146,0.2838,0.3729,0.4422,0.261,0.1437,0.2076,0.2285,0.2894
s030,2,50,0.2623,0.2102,0.2526,0.7191,0.4425,0.2188,0.1523,0.2418,0.1903,0.2662
s030,3,1,0.3894,0.2148,0.3595,0.5381,0.5404,0.2561,0.1696,0.3263,0.2087,0.5174
s030,3,2,0.2568,0.2007,0.3175,0.4185,0.8152,0.3619,0.1941,0.2793,0.2067,1.2259
s030,3,3,0.314,0.1673,0.341,0.4297,0.5131,1.2472,0.2505,0.2018,0.2557,0.3854
s030,3,4,0.4295,0.2201,0.2867,0.3078,0.7675,1.1931,0.4255,0.2954,0.3373,0.5145
s030,3,5,0.2832,0.1602,0.2386,0.4563,0.5427,1.0334,0.3524,0.3476,0.3109,0.3818
s030,3,6,0.3259,0.1838,0.3101,0.4557,0.5681,0.4817,0.3149,0.3513,0.3439,0.4741
s030,3,7,0.3688,0.236,0.4428,0.2748,0.5944,0.5574,0.3984,0.4146,0.327,0.4646
s030,3,8,0.3264,0.2763,0.4978,0.4916,0.6848,0.3727,0.3289,0.4102,0.3336,0.4443
s030,3,9,0.3095,0.241,0.456,0.6676,0.6786,0.4268,0.2749,0.312,0.2739,0.3907
s030,3,10,0.4145,0.2476,0.4403,0.3085,0.8105,0.392,0.2775,0.3442,0.2847,0.3813
s030,3,11,0.3003,0.288,0.4191,0.3412,0.6729,0.3515,0.216,0.2719,0.2517,0.3536
s030,3,12,0.2522,0.2341,0.3642,0.3671,0.6286,0.3701,0.206,0.4759,0.9468,0.3329
s030,3,13,0.2673,0.1666,0.4199,0.3027,0.6221,0.355,0.2426,0.2885,0.3196,0.3458
s030,3,14,0.2641,0.2001,0.4159,0.2966,0.6242,0.5997,0.2461,0.312,0.2713,1.37
s030,3,15,0.295,0.2378,0.3189,0.288,0.6174,0.3548,0.2519,0.3093,0.3558,0.362
s030,3,16,0.3364,0.4257,0.6521,0.4502,0.5654,0.3238,0.2427,0.2936,0.2766,0.3472
s030,3,17,0.2641,0.2267,0.3639,0.3671,1.005,0.3969,0.1814,0.2067,0.2698,0.3488
s030,3,18,0.3079,0.2455,0.4109,0.4727,0.5353,0.3481,0.1815,0.3015,0.2913,0.3477
s030,3,19,0.2932,0.1888,0.36,0.3318,0.5341,0.3365,0.2094,0.7551,0.6631,0.3266
s030,3,20,0.262,0.2869,0.3407,0.2806,0.5803,0.3806,0.2587,0.3297,0.2842,0.32
s030,3,21,0.3414,0.2695,0.3553,0.3154,0.595,0.3623,0.2368,0.3255,0.3124,0.3335
s030,3,22,0.2548,0.2006,0.3545,0.3214,0.5263,0.3597,0.2537,0.2841,0.2721,0.33
s030,3,23,0.2739,0.1811,0.3524,1.5024,0.5216,0.3511,0.1064,0.2518,0.2702,1.3117
s030,3,24,0.2372,0.1571,0.3318,0.3426,0.5379,0.3391,0.2033,0.2708,0.2868,0.3543
s030,3,25,0.2422,0.1864,0.3133,0.4381,0.6707,0.3318,0.7369,0.302,0.2602,0.3145
s030,3,26,0.2308,0.213,0.3461,0.459,0.5214,0.3088,0.1437,0.326,0.2752,0.3198
s030,3,27,0.3428,0.3024,0.3811,0.337,0.5366,0.3357,0.1867,0.3144,0.2655,0.3152
s030,3,28,0.2314,0.1584,0.3547,0.362,0.4809,0.3384,0.1624,0.2692,0.2499,1.2971
s030,3,29,0.5763,0.1811,0.3344,0.356,0.502,0.3529,0.192,0.2711,0.27,0.3121
s030,3,30,0.2472,0.2043,0.3674,0.3998,0.4897,0.2991,0.1518,0.207,0.2607,0.3198
s030,3,31,0.2214,0.1792,0.3204,0.3021,0.4303,0.3009,0.1181,0.2234,0.2438,0.3089
s030,3,32,0.2385,0.1518,0.3212,0.4117,0.4601,0.3178,0.1537,0.854,0.4243,0.2955
s030,3,33,0.2478,0.1576,0.2928,0.3793,0.5097,0.3685,0.2091,0.2906,0.2467,0.3129
s030,3,34,0.2702,0.5371,0.4569,0.4412,0.5149,0.3563,0.2175,0.4084,0.3191,0.3636
s030,3,35,0.4593,0.2357,0.3141,0.3489,0.4692,0.341,0.1503,0.3025,0.2737,0.3197
s030,3,36,0.1883,0.7537,0.3805,0.4272,0.4783,0.3023,0.1086,0.2629,0.2605,0.3261
s030,3,37,0.2032,0.1584,0.3043,0.4494,0.4881,0.3022,0.1213,0.2366,0.2652,0.3065
s030,3,38,0.2335,0.236,0.2964,0.3797,0.4295,0.2867,0.1144,0.2445,0.2388,0.2991
s030,3,39,0.2858,0.2046,0.295,0.3777,0.4445,0.2813,0.1564,0.2323,0.2391,0.2958
s030,3,40,0.2172,0.1809,0.2935,0.5635,0.4375,0.2717,0.1178,0.2044,0.2529,0.31
s030,3,41,0.1809,0.1653,0.2829,0.5367,0.4416,0.2837,0.146,0.1806,0.2533,0.291
s030,3,42,0.2393,0.2304,0.2964,0.356,0.4282,0.2941,0.1416,0.1804,0.2491,0.304
s030,3,43,0.3818,0.2354,0.2959,0.3236,0.4295,0.2935,0.1318,0.2347,0.2615,0.2895
s030,3,44,0.2675,0.2198,0.3283,0.3243,0.501,0.3828,0.1538,0.1603,0.2417,0.2945
s030,3,45,0.3092,0.2117,0.2671,0.3069,0.4366,0.3126,0.1316,0.1735,0.2584,0.2955
s030,3,46,0.2733,0.2038,0.2275,0.3669,0.4174,0.2972,0.1249,0.2189,0.2599,0.3243
s030,3,47,0.275,0.137,0.2046,0.5323,0.4646,0.6598,0.2936,0.2577,0.6125,0.3264
s030,3,48,0.2694,0.1676,0.2621,0.4286,0.4765,0.3376,0.1281,0.2449,0.2832,0.3055
s030,3,49,0.2419,0.1624,0.9791,0.5888,0.4448,0.2481,0.1355,0.2613,0.2855,0.3348
s030,3,50,0.2198,0.151,0.2447,0.3393,0.4194,0.4078,0.1569,0.1989,0.4824,0.296
s030,4,1,0.2036,0.1711,0.2405,0.3523,0.469,0.3642,0.1621,0.2743,0.2193,0.5211
s030,4,2,0.3406,0.4946,0.4476,0.3621,0.5321,0.2845,0.1738,0.2426,0.2046,0.3575
s030,4,3,0.2997,0.1552,0.331,0.5724,0.478,0.2308,0.1444,0.197,0.1995,0.8208
s030,4,4,0.2018,0.17,0.2301,0.535,0.559,0.3227,0.1208,0.2544,0.2484,1.4275
s030,4,5,0.2927,0.2096,0.3574,0.3861,0.531,0.3331,0.1063,0.2806,0.2574,1.1898
s030,4,6,0.228,0.1584,0.3069,0.3194,0.5317,0.3017,0.1379,0.2534,0.2381,1.1254
s030,4,7,0.2042,0.1405,0.2819,0.3513,0.4763,0.2949,0.0985,0.3091,0.3022,0.396
s030,4,8,0.2836,0.2328,0.4246,0.361,0.5052,0.2632,0.1202,0.2985,0.2637,0.3409
s030,4,9,0.2362,0.2204,0.3217,0.3273,0.4852,0.2671,0.1123,0.2366,0.2547,0.2952
s030,4,10,0.1947,0.1803,0.2719,0.2594,0.4324,0.2474,0.5992,0.3899,0.219,0.281
s030,4,11,0.1393,0.1413,0.2539,0.4048,0.395,0.2303,0.1001,0.2038,0.2552,0.2983
s030,4,12,0.6914,0.6682,0.3553,0.247,0.4586,0.2665,0.1329,0.1975,0.2333,0.3102
s030,4,13,0.1857,0.1716,0.2257,0.5011,0.4234,0.2004,0.1189,0.2123,0.2215,0.2892
